expanded_conv-input:16x16x24-output:8x8x80-expand:6-kernel:5-stride:2-idskip:0,0.599565
expanded_conv-input:16x16x24-output:8x8x80-expand:3-kernel:7-stride:2-idskip:0,0.418695
expanded_conv-input:16x16x24-output:8x8x80-expand:6-kernel:7-stride:2-idskip:0,0.693628
expanded_conv-input:8x8x24-output:8x8x80-expand:3-kernel:3-stride:1-idskip:0,0.234859
expanded_conv-input:8x8x24-output:8x8x80-expand:6-kernel:3-stride:1-idskip:0,0.304444
expanded_conv-input:8x8x24-output:8x8x80-expand:3-kernel:5-stride:1-idskip:0,0.247242
expanded_conv-input:8x8x24-output:8x8x80-expand:6-kernel:5-stride:1-idskip:0,0.342385
expanded_conv-input:8x8x24-output:8x8x80-expand:3-kernel:7-stride:1-idskip:0,0.347398
expanded_conv-input:8x8x24-output:8x8x80-expand:6-kernel:7-stride:1-idskip:0,0.513033
expanded_conv-input:8x8x24-output:4x4x80-expand:3-kernel:3-stride:2-idskip:0,0.199426
expanded_conv-input:8x8x24-output:4x4x80-expand:6-kernel:3-stride:2-idskip:0,0.228337
expanded_conv-input:8x8x24-output:4x4x80-expand:3-kernel:5-stride:2-idskip:0,0.233438
expanded_conv-input:8x8x24-output:4x4x80-expand:6-kernel:5-stride:2-idskip:0,0.308524
expanded_conv-input:8x8x24-output:4x4x80-expand:3-kernel:7-stride:2-idskip:0,0.266063
expanded_conv-input:8x8x24-output:4x4x80-expand:6-kernel:7-stride:2-idskip:0,0.609165
expanded_conv-input:4x4x24-output:4x4x80-expand:3-kernel:3-stride:1-idskip:0,0.203022
expanded_conv-input:4x4x24-output:4x4x80-expand:6-kernel:3-stride:1-idskip:0,0.207671
expanded_conv-input:4x4x24-output:4x4x80-expand:3-kernel:5-stride:1-idskip:0,0.191297
expanded_conv-input:4x4x24-output:4x4x80-expand:6-kernel:5-stride:1-idskip:0,0.215706
expanded_conv-input:4x4x24-output:4x4x80-expand:3-kernel:7-stride:1-idskip:0,0.256708
expanded_conv-input:4x4x24-output:4x4x80-expand:6-kernel:7-stride:1-idskip:0,0.327113
expanded_conv-input:4x4x24-output:2x2x80-expand:3-kernel:3-stride:2-idskip:0,0.165334
expanded_conv-input:4x4x24-output:2x2x80-expand:6-kernel:3-stride:2-idskip:0,0.18488
expanded_conv-input:4x4x24-output:2x2x80-expand:3-kernel:5-stride:2-idskip:0,0.184315
expanded_conv-input:4x4x24-output:2x2x80-expand:6-kernel:5-stride:2-idskip:0,0.228694
expanded_conv-input:4x4x24-output:2x2x80-expand:3-kernel:7-stride:2-idskip:0,0.201398
expanded_conv-input:4x4x24-output:2x2x80-expand:6-kernel:7-stride:2-idskip:0,0.249236
expanded_conv-input:2x2x24-output:2x2x80-expand:3-kernel:3-stride:1-idskip:0,0.143538
expanded_conv-input:2x2x24-output:2x2x80-expand:6-kernel:3-stride:1-idskip:0,0.162514
expanded_conv-input:2x2x24-output:2x2x80-expand:3-kernel:5-stride:1-idskip:0,0.146705
expanded_conv-input:2x2x24-output:2x2x80-expand:6-kernel:5-stride:1-idskip:0,0.181162
expanded_conv-input:2x2x24-output:2x2x80-expand:3-kernel:7-stride:1-idskip:0,0.169424
expanded_conv-input:2x2x24-output:2x2x80-expand:6-kernel:7-stride:1-idskip:0,0.22547
expanded_conv-input:2x2x24-output:1x1x80-expand:3-kernel:3-stride:2-idskip:0,0.128036
expanded_conv-input:2x2x24-output:1x1x80-expand:6-kernel:3-stride:2-idskip:0,0.159138
expanded_conv-input:2x2x24-output:1x1x80-expand:3-kernel:5-stride:2-idskip:0,0.133483
expanded_conv-input:2x2x24-output:1x1x80-expand:6-kernel:5-stride:2-idskip:0,0.173768
expanded_conv-input:2x2x24-output:1x1x80-expand:3-kernel:7-stride:2-idskip:0,0.147367
expanded_conv-input:2x2x24-output:1x1x80-expand:6-kernel:7-stride:2-idskip:0,0.206089
expanded_conv-input:32x32x24-output:32x32x96-expand:3-kernel:3-stride:1-idskip:0,1.71395
expanded_conv-input:32x32x24-output:32x32x96-expand:6-kernel:3-stride:1-idskip:0,3.11079
expanded_conv-input:32x32x24-output:32x32x96-expand:3-kernel:5-stride:1-idskip:0,2.05472
expanded_conv-input:32x32x24-output:32x32x96-expand:6-kernel:5-stride:1-idskip:0,3.7351
expanded_conv-input:32x32x24-output:32x32x96-expand:3-kernel:7-stride:1-idskip:0,3.05078
expanded_conv-input:32x32x24-output:32x32x96-expand:6-kernel:7-stride:1-idskip:0,5.76345
expanded_conv-input:32x32x24-output:16x16x96-expand:3-kernel:3-stride:2-idskip:0,0.927943
expanded_conv-input:32x32x24-output:16x16x96-expand:6-kernel:3-stride:2-idskip:0,1.68315
expanded_conv-input:32x32x24-output:16x16x96-expand:3-kernel:5-stride:2-idskip:0,1.19464
expanded_conv-input:32x32x24-output:16x16x96-expand:6-kernel:5-stride:2-idskip:0,2.46713
expanded_conv-input:32x32x24-output:16x16x96-expand:3-kernel:7-stride:2-idskip:0,1.45949
expanded_conv-input:32x32x24-output:16x16x96-expand:6-kernel:7-stride:2-idskip:0,2.79741
expanded_conv-input:16x16x24-output:16x16x96-expand:3-kernel:3-stride:1-idskip:0,0.497446
expanded_conv-input:16x16x24-output:16x16x96-expand:6-kernel:3-stride:1-idskip:0,0.882161
expanded_conv-input:16x16x24-output:16x16x96-expand:3-kernel:5-stride:1-idskip:0,0.552469
expanded_conv-input:16x16x24-output:16x16x96-expand:6-kernel:5-stride:1-idskip:0,1.11458
expanded_conv-input:16x16x24-output:16x16x96-expand:3-kernel:7-stride:1-idskip:0,0.951551
expanded_conv-input:16x16x24-output:16x16x96-expand:6-kernel:7-stride:1-idskip:0,1.80017
expanded_conv-input:16x16x24-output:8x8x96-expand:3-kernel:3-stride:2-idskip:0,0.294754
expanded_conv-input:16x16x24-output:8x8x96-expand:6-kernel:3-stride:2-idskip:0,0.480324
expanded_conv-input:16x16x24-output:8x8x96-expand:3-kernel:5-stride:2-idskip:0,0.413195
expanded_conv-input:16x16x24-output:8x8x96-expand:6-kernel:5-stride:2-idskip:0,0.563863
expanded_conv-input:16x16x24-output:8x8x96-expand:3-kernel:7-stride:2-idskip:0,0.403696
expanded_conv-input:16x16x24-output:8x8x96-expand:6-kernel:7-stride:2-idskip:0,0.857228
expanded_conv-input:8x8x24-output:8x8x96-expand:3-kernel:3-stride:1-idskip:0,0.23891
expanded_conv-input:8x8x24-output:8x8x96-expand:6-kernel:3-stride:1-idskip:0,0.342867
expanded_conv-input:8x8x24-output:8x8x96-expand:3-kernel:5-stride:1-idskip:0,0.260804
expanded_conv-input:8x8x24-output:8x8x96-expand:6-kernel:5-stride:1-idskip:0,0.367881
expanded_conv-input:8x8x24-output:8x8x96-expand:3-kernel:7-stride:1-idskip:0,0.347017
expanded_conv-input:8x8x24-output:8x8x96-expand:6-kernel:7-stride:1-idskip:0,0.572208
expanded_conv-input:8x8x24-output:4x4x96-expand:3-kernel:3-stride:2-idskip:0,0.202938
expanded_conv-input:8x8x24-output:4x4x96-expand:6-kernel:3-stride:2-idskip:0,0.235572
expanded_conv-input:8x8x24-output:4x4x96-expand:3-kernel:5-stride:2-idskip:0,0.234933
expanded_conv-input:8x8x24-output:4x4x96-expand:6-kernel:5-stride:2-idskip:0,0.309099
expanded_conv-input:8x8x24-output:4x4x96-expand:3-kernel:7-stride:2-idskip:0,0.281041
expanded_conv-input:8x8x24-output:4x4x96-expand:6-kernel:7-stride:2-idskip:0,0.377609
expanded_conv-input:4x4x24-output:4x4x96-expand:3-kernel:3-stride:1-idskip:0,0.186169
expanded_conv-input:4x4x24-output:4x4x96-expand:6-kernel:3-stride:1-idskip:0,0.210746
expanded_conv-input:4x4x24-output:4x4x96-expand:3-kernel:5-stride:1-idskip:0,0.19489
expanded_conv-input:4x4x24-output:4x4x96-expand:6-kernel:5-stride:1-idskip:0,0.221215
expanded_conv-input:4x4x24-output:4x4x96-expand:3-kernel:7-stride:1-idskip:0,0.254351
expanded_conv-input:4x4x24-output:4x4x96-expand:6-kernel:7-stride:1-idskip:0,0.335672
expanded_conv-input:4x4x24-output:2x2x96-expand:3-kernel:3-stride:2-idskip:0,0.177221
expanded_conv-input:4x4x24-output:2x2x96-expand:6-kernel:3-stride:2-idskip:0,0.184358
expanded_conv-input:4x4x24-output:2x2x96-expand:3-kernel:5-stride:2-idskip:0,0.186762
expanded_conv-input:4x4x24-output:2x2x96-expand:6-kernel:5-stride:2-idskip:0,0.215396
expanded_conv-input:4x4x24-output:2x2x96-expand:3-kernel:7-stride:2-idskip:0,0.200468
expanded_conv-input:4x4x24-output:2x2x96-expand:6-kernel:7-stride:2-idskip:0,0.260612
expanded_conv-input:2x2x24-output:2x2x96-expand:3-kernel:3-stride:1-idskip:0,0.145205
expanded_conv-input:2x2x24-output:2x2x96-expand:6-kernel:3-stride:1-idskip:0,0.171732
expanded_conv-input:2x2x24-output:2x2x96-expand:3-kernel:5-stride:1-idskip:0,0.180951
expanded_conv-input:2x2x24-output:2x2x96-expand:6-kernel:5-stride:1-idskip:0,0.17043
expanded_conv-input:2x2x24-output:2x2x96-expand:3-kernel:7-stride:1-idskip:0,0.172094
expanded_conv-input:2x2x24-output:2x2x96-expand:6-kernel:7-stride:1-idskip:0,0.227308
expanded_conv-input:2x2x24-output:1x1x96-expand:3-kernel:3-stride:2-idskip:0,0.113925
expanded_conv-input:2x2x24-output:1x1x96-expand:6-kernel:3-stride:2-idskip:0,0.16784
expanded_conv-input:2x2x24-output:1x1x96-expand:3-kernel:5-stride:2-idskip:0,0.158614
expanded_conv-input:2x2x24-output:1x1x96-expand:6-kernel:5-stride:2-idskip:0,0.183642
expanded_conv-input:2x2x24-output:1x1x96-expand:3-kernel:7-stride:2-idskip:0,0.145403
expanded_conv-input:2x2x24-output:1x1x96-expand:6-kernel:7-stride:2-idskip:0,0.208521
expanded_conv-input:32x32x24-output:32x32x192-expand:3-kernel:3-stride:1-idskip:0,2.28974
expanded_conv-input:32x32x24-output:32x32x192-expand:6-kernel:3-stride:1-idskip:0,4.0441
expanded_conv-input:32x32x24-output:32x32x192-expand:3-kernel:5-stride:1-idskip:0,2.71939
expanded_conv-input:32x32x24-output:32x32x192-expand:6-kernel:5-stride:1-idskip:0,4.66223
expanded_conv-input:32x32x24-output:32x32x192-expand:3-kernel:7-stride:1-idskip:0,3.67788
expanded_conv-input:32x32x24-output:32x32x192-expand:6-kernel:7-stride:1-idskip:0,6.89334
expanded_conv-input:32x32x24-output:16x16x192-expand:3-kernel:3-stride:2-idskip:0,1.12159
expanded_conv-input:32x32x24-output:16x16x192-expand:6-kernel:3-stride:2-idskip:0,2.04284
expanded_conv-input:32x32x24-output:16x16x192-expand:3-kernel:5-stride:2-idskip:0,1.54807
expanded_conv-input:32x32x24-output:16x16x192-expand:6-kernel:5-stride:2-idskip:0,2.76396
expanded_conv-input:32x32x24-output:16x16x192-expand:3-kernel:7-stride:2-idskip:0,1.7713
expanded_conv-input:32x32x24-output:16x16x192-expand:6-kernel:7-stride:2-idskip:0,3.16963
expanded_conv-input:16x16x24-output:16x16x192-expand:3-kernel:3-stride:1-idskip:0,0.647749
expanded_conv-input:16x16x24-output:16x16x192-expand:6-kernel:3-stride:1-idskip:0,1.37799
expanded_conv-input:16x16x24-output:16x16x192-expand:3-kernel:5-stride:1-idskip:0,0.750014
expanded_conv-input:16x16x24-output:16x16x192-expand:6-kernel:5-stride:1-idskip:0,1.49119
expanded_conv-input:16x16x24-output:16x16x192-expand:3-kernel:7-stride:1-idskip:0,1.14664
expanded_conv-input:16x16x24-output:16x16x192-expand:6-kernel:7-stride:1-idskip:0,2.17768
expanded_conv-input:16x16x24-output:8x8x192-expand:3-kernel:3-stride:2-idskip:0,0.341543
expanded_conv-input:16x16x24-output:8x8x192-expand:6-kernel:3-stride:2-idskip:0,0.575545
expanded_conv-input:16x16x24-output:8x8x192-expand:3-kernel:5-stride:2-idskip:0,0.401171
expanded_conv-input:16x16x24-output:8x8x192-expand:6-kernel:5-stride:2-idskip:0,0.708473
expanded_conv-input:16x16x24-output:8x8x192-expand:3-kernel:7-stride:2-idskip:0,0.463943
expanded_conv-input:16x16x24-output:8x8x192-expand:6-kernel:7-stride:2-idskip:0,0.859673
expanded_conv-input:8x8x24-output:8x8x192-expand:3-kernel:3-stride:1-idskip:0,0.289013
expanded_conv-input:8x8x24-output:8x8x192-expand:6-kernel:3-stride:1-idskip:0,0.416669
expanded_conv-input:8x8x24-output:8x8x192-expand:3-kernel:5-stride:1-idskip:0,0.295697
expanded_conv-input:8x8x24-output:8x8x192-expand:6-kernel:5-stride:1-idskip:0,0.433992
expanded_conv-input:8x8x24-output:8x8x192-expand:3-kernel:7-stride:1-idskip:0,0.400081
expanded_conv-input:8x8x24-output:8x8x192-expand:6-kernel:7-stride:1-idskip:0,0.724238
expanded_conv-input:8x8x24-output:4x4x192-expand:3-kernel:3-stride:2-idskip:0,0.220843
expanded_conv-input:8x8x24-output:4x4x192-expand:6-kernel:3-stride:2-idskip:0,0.269553
expanded_conv-input:8x8x24-output:4x4x192-expand:3-kernel:5-stride:2-idskip:0,0.254696
expanded_conv-input:8x8x24-output:4x4x192-expand:6-kernel:5-stride:2-idskip:0,0.350594
expanded_conv-input:8x8x24-output:4x4x192-expand:3-kernel:7-stride:2-idskip:0,0.284384
expanded_conv-input:8x8x24-output:4x4x192-expand:6-kernel:7-stride:2-idskip:0,0.440837
expanded_conv-input:4x4x24-output:4x4x192-expand:3-kernel:3-stride:1-idskip:0,0.198772
expanded_conv-input:4x4x24-output:4x4x192-expand:6-kernel:3-stride:1-idskip:0,0.25263
expanded_conv-input:4x4x24-output:4x4x192-expand:3-kernel:5-stride:1-idskip:0,0.202577
expanded_conv-input:4x4x24-output:4x4x192-expand:6-kernel:5-stride:1-idskip:0,0.259747
expanded_conv-input:4x4x24-output:4x4x192-expand:3-kernel:7-stride:1-idskip:0,0.266634
expanded_conv-input:4x4x24-output:4x4x192-expand:6-kernel:7-stride:1-idskip:0,0.410664
expanded_conv-input:4x4x24-output:2x2x192-expand:3-kernel:3-stride:2-idskip:0,0.175976
expanded_conv-input:4x4x24-output:2x2x192-expand:6-kernel:3-stride:2-idskip:0,0.192879
expanded_conv-input:4x4x24-output:2x2x192-expand:3-kernel:5-stride:2-idskip:0,0.185376
expanded_conv-input:4x4x24-output:2x2x192-expand:6-kernel:5-stride:2-idskip:0,0.23302
expanded_conv-input:4x4x24-output:2x2x192-expand:3-kernel:7-stride:2-idskip:0,0.204744
expanded_conv-input:4x4x24-output:2x2x192-expand:6-kernel:7-stride:2-idskip:0,0.289262
expanded_conv-input:2x2x24-output:2x2x192-expand:3-kernel:3-stride:1-idskip:0,0.139931
expanded_conv-input:2x2x24-output:2x2x192-expand:6-kernel:3-stride:1-idskip:0,0.173285
expanded_conv-input:2x2x24-output:2x2x192-expand:3-kernel:5-stride:1-idskip:0,0.14365
expanded_conv-input:2x2x24-output:2x2x192-expand:6-kernel:5-stride:1-idskip:0,0.182287
expanded_conv-input:2x2x24-output:2x2x192-expand:3-kernel:7-stride:1-idskip:0,0.174614
expanded_conv-input:2x2x24-output:2x2x192-expand:6-kernel:7-stride:1-idskip:0,0.242544
expanded_conv-input:2x2x24-output:1x1x192-expand:3-kernel:3-stride:2-idskip:0,0.120521
expanded_conv-input:2x2x24-output:1x1x192-expand:6-kernel:3-stride:2-idskip:0,0.151799
expanded_conv-input:2x2x24-output:1x1x192-expand:3-kernel:5-stride:2-idskip:0,0.136774
expanded_conv-input:2x2x24-output:1x1x192-expand:6-kernel:5-stride:2-idskip:0,0.199494
expanded_conv-input:2x2x24-output:1x1x192-expand:3-kernel:7-stride:2-idskip:0,0.153258
expanded_conv-input:2x2x24-output:1x1x192-expand:6-kernel:7-stride:2-idskip:0,0.212301
expanded_conv-input:32x32x24-output:32x32x320-expand:3-kernel:3-stride:1-idskip:0,3.13116
expanded_conv-input:32x32x24-output:32x32x320-expand:6-kernel:3-stride:1-idskip:0,5.56354
expanded_conv-input:32x32x24-output:32x32x320-expand:3-kernel:5-stride:1-idskip:0,3.33649
expanded_conv-input:32x32x24-output:32x32x320-expand:6-kernel:5-stride:1-idskip:0,6.06573
expanded_conv-input:32x32x24-output:32x32x320-expand:3-kernel:7-stride:1-idskip:0,4.36034
expanded_conv-input:32x32x24-output:32x32x320-expand:6-kernel:7-stride:1-idskip:0,8.23535
expanded_conv-input:32x32x24-output:16x16x320-expand:3-kernel:3-stride:2-idskip:0,1.3571
expanded_conv-input:32x32x24-output:16x16x320-expand:6-kernel:3-stride:2-idskip:0,2.42991
expanded_conv-input:32x32x24-output:16x16x320-expand:3-kernel:5-stride:2-idskip:0,1.7166
expanded_conv-input:32x32x24-output:16x16x320-expand:6-kernel:5-stride:2-idskip:0,3.01183
expanded_conv-input:32x32x24-output:16x16x320-expand:3-kernel:7-stride:2-idskip:0,2.00128
expanded_conv-input:32x32x24-output:16x16x320-expand:6-kernel:7-stride:2-idskip:0,3.479
expanded_conv-input:16x16x24-output:16x16x320-expand:3-kernel:3-stride:1-idskip:0,1.0102
expanded_conv-input:16x16x24-output:16x16x320-expand:6-kernel:3-stride:1-idskip:0,1.678
expanded_conv-input:16x16x24-output:16x16x320-expand:3-kernel:5-stride:1-idskip:0,1.04627
expanded_conv-input:16x16x24-output:16x16x320-expand:6-kernel:5-stride:1-idskip:0,1.75713
expanded_conv-input:16x16x24-output:16x16x320-expand:3-kernel:7-stride:1-idskip:0,1.39506
expanded_conv-input:16x16x24-output:16x16x320-expand:6-kernel:7-stride:1-idskip:0,2.59136
expanded_conv-input:16x16x24-output:8x8x320-expand:3-kernel:3-stride:2-idskip:0,0.416801
expanded_conv-input:16x16x24-output:8x8x320-expand:6-kernel:3-stride:2-idskip:0,0.701082
expanded_conv-input:16x16x24-output:8x8x320-expand:3-kernel:5-stride:2-idskip:0,0.505012
expanded_conv-input:16x16x24-output:8x8x320-expand:6-kernel:5-stride:2-idskip:0,0.85429
expanded_conv-input:16x16x24-output:8x8x320-expand:3-kernel:7-stride:2-idskip:0,0.513529
expanded_conv-input:16x16x24-output:8x8x320-expand:6-kernel:7-stride:2-idskip:0,1.05975
expanded_conv-input:8x8x24-output:8x8x320-expand:3-kernel:3-stride:1-idskip:0,0.348324
expanded_conv-input:8x8x24-output:8x8x320-expand:6-kernel:3-stride:1-idskip:0,0.567118
expanded_conv-input:8x8x24-output:8x8x320-expand:3-kernel:5-stride:1-idskip:0,0.360556
expanded_conv-input:8x8x24-output:8x8x320-expand:6-kernel:5-stride:1-idskip:0,0.589795
expanded_conv-input:8x8x24-output:8x8x320-expand:3-kernel:7-stride:1-idskip:0,0.474643
expanded_conv-input:8x8x24-output:8x8x320-expand:6-kernel:7-stride:1-idskip:0,0.803561
expanded_conv-input:8x8x24-output:4x4x320-expand:3-kernel:3-stride:2-idskip:0,0.264634
expanded_conv-input:8x8x24-output:4x4x320-expand:6-kernel:3-stride:2-idskip:0,0.32036
expanded_conv-input:8x8x24-output:4x4x320-expand:3-kernel:5-stride:2-idskip:0,0.286678
expanded_conv-input:8x8x24-output:4x4x320-expand:6-kernel:5-stride:2-idskip:0,0.39173
expanded_conv-input:8x8x24-output:4x4x320-expand:3-kernel:7-stride:2-idskip:0,0.309414
expanded_conv-input:8x8x24-output:4x4x320-expand:6-kernel:7-stride:2-idskip:0,0.474368
expanded_conv-input:4x4x24-output:4x4x320-expand:3-kernel:3-stride:1-idskip:0,0.245761
expanded_conv-input:4x4x24-output:4x4x320-expand:6-kernel:3-stride:1-idskip:0,0.333048
expanded_conv-input:4x4x24-output:4x4x320-expand:3-kernel:5-stride:1-idskip:0,0.227286
expanded_conv-input:4x4x24-output:4x4x320-expand:6-kernel:5-stride:1-idskip:0,0.344046
